90.5012 	DATA 	Keypress: left
90.5166 	EXP 	New trial (rep=0, index=22): {'word': 'blue', 'colour': 'blue', 'congruent': 1.0, 'correctAns': 'up'}
90.5305 	EXP 	target: autoDraw = False
90.5305 	EXP 	instructBar: autoDraw = False
90.5305 	EXP 	target: text = 'blue'
91.0227 	EXP 	target: autoDraw = True
91.0227 	EXP 	instructBar: autoDraw = True
91.6985 	EXP 	New trial (rep=0, index=23): {'word': 'green', 'colour': 'yellow', 'congruent': 0.0, 'correctAns': 'down'}
91.7033 	DATA 	Keypress: up
91.7160 	EXP 	target: autoDraw = False
91.7160 	EXP 	instructBar: autoDraw = False
91.7160 	EXP 	target: text = 'green'
92.2062 	EXP 	target: autoDraw = True
92.2062 	EXP 	instructBar: autoDraw = True
93.3705 	DATA 	Keypress: down
93.3869 	EXP 	target: autoDraw = False
93.3869 	EXP 	instructBar: autoDraw = False
93.3869 	EXP 	text: autoDraw = True
94.6627 	DATA 	Keypress: space
94.6765 	EXP 	text: autoDraw = False
95.2341 	EXP 	window1: mouseVisible = True
